#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:dna9" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:dna9" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:dna9" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.dna9" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:dna9" name="distribution" x="@birthRate.t:dna9">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:dna9" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:dna9" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:dna9" name="distribution">
#            <parameter id="kappa.s:dna9" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna9" id="treeLikelihood.dna9" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna9">
#            <siteModel id="SiteModel.s:dna9" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna9" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna9" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna9" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna9" kappa="@kappa.s:dna9" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:dna9" id="estimatedFreqs.s:dna9" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:dna9" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:dna9" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
885000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
886000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
887000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
888000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
889000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
890000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
891000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
892000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
893000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
894000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
895000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
896000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
897000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
898000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
899000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
900000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
901000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
902000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
903000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
904000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
905000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
906000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
907000	-4505.499504125191	-4509.186359690909	3.6868555657171216	-4509.186359690909	0.2327807872734146	5.747603814775205	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
908000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
909000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
910000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
911000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
912000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
913000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
914000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
915000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
916000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
917000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
918000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
919000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
920000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
921000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
922000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
923000	-4505.499503215026	-4509.186274971555	3.686771756528171	-4509.186274971555	0.2327807872734146	5.747520005586255	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
924000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
925000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
926000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
927000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
928000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
929000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
930000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
931000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
932000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
933000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
934000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
935000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
936000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
937000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
938000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
939000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
940000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
941000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
942000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
943000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
944000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
945000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
946000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
947000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
948000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
949000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
950000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
951000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
952000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
953000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
954000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
955000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
956000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
957000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
958000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
959000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
960000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
961000	-4505.499496874772	-4509.186153330528	3.6866564557559203	-4509.186153330528	0.2327807872734146	5.747404704814004	5.566666433919287	2.500351634422746	0.29108544047938567	0.28818519575106843	0.1346339116812446	0.28609545208830134
